type,queueSize,generated,collected,elapsedInMicros,retryOnFull
MutexBased,2000,18000,18000,2984,1
MutexBased,2000,18000,18000,2986,0
MutexBased,100,19000,19000,3580,1
MutexBased,100,19000,13869,2824,0
MutexBased,200,19000,19000,3116,1
MutexBased,200,19000,12987,3133,0
MutexBased,300,19000,19000,3406,1
MutexBased,300,19000,18126,3225,0
MutexBased,400,19000,19000,3423,1
MutexBased,400,19000,16060,2935,0
MutexBased,500,19000,19000,3625,1
MutexBased,500,19000,18362,3041,0
MutexBased,600,19000,19000,3686,1
MutexBased,600,19000,17154,2646,0
MutexBased,700,19000,19000,3009,1
MutexBased,700,19000,16437,2730,0
MutexBased,800,19000,19000,3958,1
MutexBased,800,19000,17946,2794,0
MutexBased,900,19000,19000,3202,1
MutexBased,900,19000,19000,2725,0
MutexBased,1000,19000,19000,2973,1
MutexBased,1000,19000,12819,2634,0
MutexBased,1100,19000,19000,2871,1
MutexBased,1100,19000,11657,2390,0
MutexBased,1200,19000,19000,3023,1
MutexBased,1200,19000,17482,3164,0
MutexBased,1300,19000,19000,2521,1
MutexBased,1300,19000,15465,2754,0
MutexBased,1400,19000,19000,3566,1
MutexBased,1400,19000,15866,2457,0
MutexBased,1500,19000,19000,3153,1
MutexBased,1500,19000,18670,3115,0
MutexBased,1600,19000,19000,3042,1
MutexBased,1600,19000,14850,2667,0
MutexBased,1700,19000,19000,2901,1
MutexBased,1700,19000,15640,2300,0
MutexBased,1800,19000,19000,3231,1
MutexBased,1800,19000,17679,2743,0
MutexBased,1900,19000,19000,3620,1
MutexBased,1900,19000,14505,3025,0
MutexBased,2000,19000,19000,2902,1
MutexBased,2000,19000,18767,2660,0
MutexBased,100,20000,20000,4011,1
MutexBased,100,20000,8216,1960,0
MutexBased,200,20000,20000,3645,1
MutexBased,200,20000,11384,2120,0
MutexBased,300,20000,20000,3744,1
MutexBased,300,20000,13555,2305,0
MutexBased,400,20000,20000,3587,1
MutexBased,400,20000,16624,2987,0
MutexBased,500,20000,20000,3223,1
MutexBased,500,20000,11776,2357,0
MutexBased,600,20000,20000,3451,1
MutexBased,600,20000,18995,3073,0
MutexBased,700,20000,20000,3320,1
MutexBased,700,20000,20000,3294,0
MutexBased,800,20000,20000,3418,1
MutexBased,800,20000,8143,1792,0
MutexBased,900,20000,20000,3188,1
MutexBased,900,20000,19901,3034,0
MutexBased,1000,20000,20000,3345,1
MutexBased,1000,20000,10415,1762,0
MutexBased,1100,20000,20000,3240,1
MutexBased,1100,20000,15507,2978,0
MutexBased,1200,20000,20000,3189,1
MutexBased,1200,20000,19471,3992,0
MutexBased,1300,20000,20000,3167,1
MutexBased,1300,20000,20000,3146,0
MutexBased,1400,20000,20000,4207,1
MutexBased,1400,20000,20000,3247,0
MutexBased,1500,20000,20000,3666,1
MutexBased,1500,20000,20000,3216,0
MutexBased,1600,20000,20000,3050,1
MutexBased,1600,20000,18453,3420,0
MutexBased,1700,20000,20000,2794,1
MutexBased,1700,20000,20000,2655,0
MutexBased,1800,20000,20000,3023,1
MutexBased,1800,20000,19663,2829,0
MutexBased,1900,20000,20000,2706,1
MutexBased,1900,20000,20000,3313,0
MutexBased,2000,20000,20000,3222,1
MutexBased,2000,20000,19923,2864,0
MutexBased,100,21000,21000,3977,1
MutexBased,100,21000,17494,3611,0
MutexBased,200,21000,21000,4644,1
MutexBased,200,21000,19119,3168,0
MutexBased,300,21000,21000,3578,1
MutexBased,300,21000,16801,2909,0
MutexBased,400,21000,21000,3965,1
MutexBased,400,21000,17384,3432,0
MutexBased,500,21000,21000,3275,1
MutexBased,500,21000,18753,3682,0
MutexBased,600,21000,21000,3549,1
MutexBased,600,21000,20474,3146,0
MutexBased,700,21000,21000,3752,1
MutexBased,700,21000,18792,2982,0
MutexBased,800,21000,21000,3474,1
MutexBased,800,21000,19225,3070,0
MutexBased,900,21000,21000,3067,1
MutexBased,900,21000,18580,2643,0
MutexBased,1000,21000,21000,3933,1
MutexBased,1000,21000,17191,2696,0
MutexBased,1100,21000,21000,3319,1
MutexBased,1100,21000,20400,3074,0
MutexBased,1200,21000,21000,4022,1
MutexBased,1200,21000,13969,3357,0
MutexBased,1300,21000,21000,3442,1
MutexBased,1300,21000,14329,2368,0
MutexBased,1400,21000,21000,3246,1
MutexBased,1400,21000,21000,3415,0
MutexBased,1500,21000,21000,4616,1
MutexBased,1500,21000,16308,2605,0
MutexBased,1600,21000,21000,3471,1
MutexBased,1600,21000,20582,3476,0
MutexBased,1700,21000,21000,3432,1
MutexBased,1700,21000,14778,2011,0
MutexBased,1800,21000,21000,3557,1
MutexBased,1800,21000,13377,2498,0
MutexBased,1900,21000,21000,3267,1
MutexBased,1900,21000,12320,1891,0
MutexBased,2000,21000,21000,3276,1
MutexBased,2000,21000,13682,2453,0
MutexBased,100,22000,22000,5221,1
MutexBased,100,22000,13619,2650,0
MutexBased,200,22000,22000,3717,1
MutexBased,200,22000,14870,3728,0
MutexBased,300,22000,22000,7258,1
MutexBased,300,22000,20848,3437,0
MutexBased,400,22000,22000,3762,1
MutexBased,400,22000,21225,3436,0
MutexBased,500,22000,22000,3660,1
MutexBased,500,22000,19395,3841,0
MutexBased,600,22000,22000,3614,1
MutexBased,600,22000,20065,3331,0
MutexBased,700,22000,22000,3613,1
MutexBased,700,22000,12805,2221,0
MutexBased,800,22000,22000,5015,1
MutexBased,800,22000,19862,3289,0
MutexBased,900,22000,22000,3179,1
MutexBased,900,22000,21739,3391,0
MutexBased,1000,22000,22000,3498,1
MutexBased,1000,22000,8758,1986,0
MutexBased,1100,22000,22000,3742,1
MutexBased,1100,22000,22000,3419,0
MutexBased,1200,22000,22000,3882,1
MutexBased,1200,22000,18424,3043,0
MutexBased,1300,22000,22000,3807,1
MutexBased,1300,22000,17791,2829,0
MutexBased,1400,22000,22000,3277,1
MutexBased,1400,22000,20496,3053,0
MutexBased,1500,22000,22000,3890,1
MutexBased,1500,22000,22000,3879,0
MutexBased,1600,22000,22000,3388,1
MutexBased,1600,22000,15880,2598,0
MutexBased,1700,22000,22000,3026,1
MutexBased,1700,22000,21495,2713,0
MutexBased,1800,22000,22000,3424,1
MutexBased,1800,22000,12197,2546,0
MutexBased,1900,22000,22000,3548,1
MutexBased,1900,22000,21379,3189,0
MutexBased,2000,22000,22000,3187,1
MutexBased,2000,22000,22000,3175,0
MutexBased,100,23000,23000,5199,1
MutexBased,100,23000,13122,2400,0
MutexBased,200,23000,23000,3927,1
MutexBased,200,23000,11108,2286,0
MutexBased,300,23000,23000,4084,1
MutexBased,300,23000,8127,2366,0
MutexBased,400,23000,23000,4265,1
MutexBased,400,23000,22206,3623,0
MutexBased,500,23000,23000,3290,1
MutexBased,500,23000,19949,3002,0
MutexBased,600,23000,23000,4210,1
MutexBased,600,23000,22325,3584,0
MutexBased,700,23000,23000,3923,1
MutexBased,700,23000,20220,3227,0
MutexBased,800,23000,23000,3805,1
MutexBased,800,23000,6396,1261,0
MutexBased,900,23000,23000,3990,1
MutexBased,900,23000,22871,3268,0
MutexBased,1000,23000,23000,4133,1
MutexBased,1000,23000,21144,2994,0
MutexBased,1100,23000,23000,3410,1
MutexBased,1100,23000,22042,3535,0
MutexBased,1200,23000,23000,3674,1
MutexBased,1200,23000,21602,3718,0
MutexBased,1300,23000,23000,3384,1
MutexBased,1300,23000,20261,4128,0
MutexBased,1400,23000,23000,3619,1
MutexBased,1400,23000,23000,4103,0
MutexBased,1500,23000,23000,3437,1
MutexBased,1500,23000,21698,3715,0
MutexBased,1600,23000,23000,4135,1
MutexBased,1600,23000,21320,3618,0
MutexBased,1700,23000,23000,3623,1
MutexBased,1700,23000,23000,3535,0
MutexBased,1800,23000,23000,3634,1
MutexBased,1800,23000,10620,1742,0
MutexBased,1900,23000,23000,4400,1
MutexBased,1900,23000,23000,3723,0
MutexBased,2000,23000,23000,4227,1
MutexBased,2000,23000,16827,2504,0
MutexBased,100,24000,24000,5778,1
MutexBased,100,24000,4394,1069,0
MutexBased,200,24000,24000,3758,1
MutexBased,200,24000,23227,4051,0
MutexBased,300,24000,24000,4223,1
MutexBased,300,24000,14454,3030,0
MutexBased,400,24000,24000,3914,1
MutexBased,400,24000,18063,3039,0
MutexBased,500,24000,24000,4785,1
MutexBased,500,24000,19511,3785,0
MutexBased,600,24000,24000,4304,1
MutexBased,600,24000,20347,3393,0
MutexBased,700,24000,24000,4305,1
MutexBased,700,24000,23995,3687,0
MutexBased,800,24000,24000,4391,1
MutexBased,800,24000,19368,3525,0
MutexBased,900,24000,24000,3402,1
MutexBased,900,24000,23808,3384,0
MutexBased,1000,24000,24000,3595,1
MutexBased,1000,24000,21924,4282,0
MutexBased,1100,24000,24000,4193,1
MutexBased,1100,24000,14007,2368,0
MutexBased,1200,24000,24000,3669,1
MutexBased,1200,24000,13204,2527,0
MutexBased,1300,24000,24000,3760,1
MutexBased,1300,24000,22900,3409,0
MutexBased,1400,24000,24000,3849,1
MutexBased,1400,24000,22925,3593,0
MutexBased,1500,24000,24000,5046,1
MutexBased,1500,24000,8455,1594,0
MutexBased,1600,24000,24000,3641,1
MutexBased,1600,24000,24000,4022,0
MutexBased,1700,24000,24000,3750,1
MutexBased,1700,24000,18415,2614,0
MutexBased,1800,24000,24000,4361,1
MutexBased,1800,24000,24000,4370,0
MutexBased,1900,24000,24000,3613,1
MutexBased,1900,24000,18559,3085,0
MutexBased,2000,24000,24000,4021,1
MutexBased,2000,24000,12396,1933,0
MutexBased,100,25000,25000,4521,1
MutexBased,100,25000,8195,1939,0
MutexBased,200,25000,25000,3956,1
MutexBased,200,25000,14016,2781,0
MutexBased,300,25000,25000,4470,1
MutexBased,300,25000,16679,3218,0
MutexBased,400,25000,25000,4578,1
MutexBased,400,25000,21217,3870,0
MutexBased,500,25000,25000,4290,1
MutexBased,500,25000,538,423,0
MutexBased,600,25000,25000,3897,1
MutexBased,600,25000,24455,3841,0
MutexBased,700,25000,25000,3929,1
MutexBased,700,25000,19875,3967,0
MutexBased,800,25000,25000,4131,1
MutexBased,800,25000,23369,3619,0
MutexBased,900,25000,25000,3541,1
MutexBased,900,25000,24449,3379,0
MutexBased,1000,25000,25000,4256,1
MutexBased,1000,25000,24953,3952,0
MutexBased,1100,25000,25000,4112,1
MutexBased,1100,25000,16596,3015,0
MutexBased,1200,25000,25000,3677,1
MutexBased,1200,25000,24623,4536,0
MutexBased,1300,25000,25000,3297,1
MutexBased,1300,25000,17898,2402,0
MutexBased,1400,25000,25000,3781,1
MutexBased,1400,25000,21353,3156,0
MutexBased,1500,25000,25000,4914,1
MutexBased,1500,25000,17985,2774,0
MutexBased,1600,25000,25000,3828,1
MutexBased,1600,25000,24557,3739,0
MutexBased,1700,25000,25000,4576,1
MutexBased,1700,25000,25000,3769,0
MutexBased,1800,25000,25000,4087,1
MutexBased,1800,25000,13381,2165,0
MutexBased,1900,25000,25000,3650,1
MutexBased,1900,25000,18202,3648,0
MutexBased,2000,25000,25000,3782,1
MutexBased,2000,25000,25000,4138,0
MutexBased,100,26000,26000,4557,1
MutexBased,100,26000,15155,2828,0
MutexBased,200,26000,26000,5096,1
MutexBased,200,26000,23032,4392,0
MutexBased,300,26000,26000,4484,1
MutexBased,300,26000,22655,4011,0
MutexBased,400,26000,26000,4902,1
MutexBased,400,26000,19825,3469,0
MutexBased,500,26000,26000,4081,1
MutexBased,500,26000,25183,3732,0
MutexBased,600,26000,26000,4089,1
MutexBased,600,26000,24603,4112,0
MutexBased,700,26000,26000,4420,1
MutexBased,700,26000,25515,4018,0
MutexBased,800,26000,26000,4185,1
MutexBased,800,26000,24072,3648,0
MutexBased,900,26000,26000,3721,1
MutexBased,900,26000,25951,4124,0
MutexBased,1000,26000,26000,3671,1
MutexBased,1000,26000,10812,2382,0
MutexBased,1100,26000,26000,4254,1
MutexBased,1100,26000,13703,2719,0
MutexBased,1200,26000,26000,4237,1
MutexBased,1200,26000,19672,3125,0
MutexBased,1300,26000,26000,3556,1
MutexBased,1300,26000,26000,3766,0
MutexBased,1400,26000,26000,4147,1
MutexBased,1400,26000,26000,4160,0
MutexBased,1500,26000,26000,5345,1
MutexBased,1500,26000,25537,4124,0
MutexBased,1600,26000,26000,3994,1
MutexBased,1600,26000,25645,3618,0
MutexBased,1700,26000,26000,3466,1
MutexBased,1700,26000,5694,1119,0
MutexBased,1800,26000,26000,4228,1
MutexBased,1800,26000,21718,3321,0
MutexBased,1900,26000,26000,4312,1
MutexBased,1900,26000,21731,2820,0
MutexBased,2000,26000,26000,4397,1
MutexBased,2000,26000,10956,2442,0
MutexBased,100,27000,27000,5340,1
MutexBased,100,27000,8618,2265,0
MutexBased,200,27000,27000,4432,1
MutexBased,200,27000,23969,3855,0
MutexBased,300,27000,27000,4587,1
MutexBased,300,27000,20434,3383,0
MutexBased,400,27000,27000,5676,1
MutexBased,400,27000,23815,4168,0
MutexBased,500,27000,27000,4269,1
MutexBased,500,27000,26696,3951,0
MutexBased,600,27000,27000,5042,1
MutexBased,600,27000,26522,3999,0
MutexBased,700,27000,27000,4194,1
MutexBased,700,27000,24482,4081,0
MutexBased,800,27000,27000,4076,1
MutexBased,800,27000,25421,4787,0
MutexBased,900,27000,27000,4067,1
MutexBased,900,27000,23664,4111,0
MutexBased,1000,27000,27000,4082,1
MutexBased,1000,27000,18608,3780,0
MutexBased,1100,27000,27000,4262,1
MutexBased,1100,27000,19663,3262,0
MutexBased,1200,27000,27000,4437,1
MutexBased,1200,27000,14279,2766,0
MutexBased,1300,27000,27000,3849,1
MutexBased,1300,27000,27000,3847,0
MutexBased,1400,27000,27000,4067,1
MutexBased,1400,27000,26159,4063,0
MutexBased,1500,27000,27000,4958,1
MutexBased,1500,27000,26791,4059,0
MutexBased,1600,27000,27000,4382,1
MutexBased,1600,27000,15770,2623,0
MutexBased,1700,27000,27000,4052,1
MutexBased,1700,27000,27000,3560,0
MutexBased,1800,27000,27000,4320,1
MutexBased,1800,27000,22069,3765,0
MutexBased,1900,27000,27000,3602,1
MutexBased,1900,27000,27000,4917,0
MutexBased,2000,27000,27000,3926,1
MutexBased,2000,27000,27000,4068,0
MutexBased,100,28000,28000,6101,1
MutexBased,100,28000,9081,1989,0
MutexBased,200,28000,28000,5130,1
MutexBased,200,28000,15040,2728,0
MutexBased,300,28000,28000,4776,1
MutexBased,300,28000,8887,2417,0
MutexBased,400,28000,28000,4982,1
MutexBased,400,28000,27061,4981,0
MutexBased,500,28000,28000,4613,1
MutexBased,500,28000,17223,3550,0
MutexBased,600,28000,28000,4792,1
MutexBased,600,28000,25605,4512,0
MutexBased,700,28000,28000,4784,1
MutexBased,700,28000,16344,3682,0
MutexBased,800,28000,28000,4195,1
MutexBased,800,28000,26208,4254,0
MutexBased,900,28000,28000,3834,1
MutexBased,900,28000,16492,2515,0
MutexBased,1000,28000,28000,5433,1
MutexBased,1000,28000,20267,3175,0
MutexBased,1100,28000,28000,4308,1
MutexBased,1100,28000,19185,3531,0
MutexBased,1200,28000,28000,5054,1
MutexBased,1200,28000,25691,4571,0
MutexBased,1300,28000,28000,4112,1
MutexBased,1300,28000,27494,3700,0
MutexBased,1400,28000,28000,5080,1
MutexBased,1400,28000,27982,4077,0
MutexBased,1500,28000,28000,4341,1
MutexBased,1500,28000,28000,4854,0
MutexBased,1600,28000,28000,4725,1
MutexBased,1600,28000,25267,3966,0
MutexBased,1700,28000,28000,3854,1
MutexBased,1700,28000,17827,2797,0
MutexBased,1800,28000,28000,4972,1
MutexBased,1800,28000,15440,2485,0
MutexBased,1900,28000,28000,5126,1
MutexBased,1900,28000,28000,3908,0
MutexBased,2000,28000,28000,4323,1
MutexBased,2000,28000,24571,4382,0
MutexBased,100,29000,29000,5161,1
MutexBased,100,29000,19860,3651,0
MutexBased,200,29000,29000,5067,1
MutexBased,200,29000,9841,2139,0
MutexBased,300,29000,29000,5099,1
MutexBased,300,29000,25212,4725,0
MutexBased,400,29000,29000,6640,1
MutexBased,400,29000,23958,4668,0
MutexBased,500,29000,29000,4001,1
MutexBased,500,29000,20662,3384,0
MutexBased,600,29000,29000,4701,1
MutexBased,600,29000,24048,4206,0
MutexBased,700,29000,29000,4609,1
MutexBased,700,29000,28339,4646,0
MutexBased,800,29000,29000,5597,1
MutexBased,800,29000,28340,4290,0
MutexBased,900,29000,29000,4027,1
MutexBased,900,29000,26172,3523,0
MutexBased,1000,29000,29000,5916,1
MutexBased,1000,29000,27730,4299,0
MutexBased,1100,29000,29000,4897,1
MutexBased,1100,29000,26686,4167,0
MutexBased,1200,29000,29000,5532,1
MutexBased,1200,29000,27946,4107,0
MutexBased,1300,29000,29000,4477,1
MutexBased,1300,29000,27139,3684,0
MutexBased,1400,29000,29000,4571,1
MutexBased,1400,29000,29000,4647,0
MutexBased,1500,29000,29000,4757,1
MutexBased,1500,29000,22237,3940,0
MutexBased,1600,29000,29000,5044,1
MutexBased,1600,29000,28043,4202,0
MutexBased,1700,29000,29000,3891,1
MutexBased,1700,29000,29000,3956,0
MutexBased,1800,29000,29000,5443,1
MutexBased,1800,29000,29000,4562,0
MutexBased,1900,29000,29000,4126,1
MutexBased,1900,29000,25302,3752,0
MutexBased,2000,29000,29000,4617,1
MutexBased,2000,29000,26592,3963,0
MutexBased,100,30000,30000,5551,1
MutexBased,100,30000,20169,4133,0
MutexBased,200,30000,30000,5555,1
MutexBased,200,30000,28515,5712,0
MutexBased,300,30000,30000,4892,1
MutexBased,300,30000,20368,3736,0
MutexBased,400,30000,30000,5443,1
MutexBased,400,30000,24842,4274,0
MutexBased,500,30000,30000,4406,1
MutexBased,500,30000,23317,3922,0
MutexBased,600,30000,30000,5300,1
MutexBased,600,30000,27963,4370,0
MutexBased,700,30000,30000,4806,1
MutexBased,700,30000,22620,4016,0
MutexBased,800,30000,30000,4878,1
MutexBased,800,30000,26853,4345,0
MutexBased,900,30000,30000,4096,1
MutexBased,900,30000,16846,6495,0
MutexBased,1000,30000,30000,6481,1
MutexBased,1000,30000,26855,5645,0
MutexBased,1100,30000,30000,5303,1
MutexBased,1100,30000,29249,4140,0
MutexBased,1200,30000,30000,4959,1
MutexBased,1200,30000,20278,4648,0
MutexBased,1300,30000,30000,4676,1
MutexBased,1300,30000,28190,3663,0
MutexBased,1400,30000,30000,5292,1
MutexBased,1400,30000,20916,4220,0
MutexBased,1500,30000,30000,4950,1
MutexBased,1500,30000,27651,4242,0
MutexBased,1600,30000,30000,4717,1
MutexBased,1600,30000,29008,5644,0
MutexBased,1700,30000,30000,4053,1
MutexBased,1700,30000,26676,3501,0
MutexBased,1800,30000,30000,4747,1
MutexBased,1800,30000,19884,3477,0
MutexBased,1900,30000,30000,6582,1
MutexBased,1900,30000,26952,4019,0
MutexBased,2000,30000,30000,4931,1
MutexBased,2000,30000,19932,2979,0
MutexBased,100,31000,31000,5557,1
MutexBased,100,31000,24912,4895,0
MutexBased,200,31000,31000,6494,1
MutexBased,200,31000,24961,4162,0
MutexBased,300,31000,31000,5386,1
MutexBased,300,31000,29115,5428,0
MutexBased,400,31000,31000,5355,1
MutexBased,400,31000,24361,4369,0
MutexBased,500,31000,31000,4471,1
MutexBased,500,31000,27756,5401,0
MutexBased,600,31000,31000,5128,1
MutexBased,600,31000,25709,3996,0
MutexBased,700,31000,31000,5103,1
MutexBased,700,31000,15666,2806,0
MutexBased,800,31000,31000,5257,1
MutexBased,800,31000,26398,4136,0
MutexBased,900,31000,31000,4766,1
MutexBased,900,31000,26393,4862,0
MutexBased,1000,31000,31000,4974,1
MutexBased,1000,31000,27153,4332,0
MutexBased,1100,31000,31000,5467,1
MutexBased,1100,31000,25390,4122,0
MutexBased,1200,31000,31000,4840,1
MutexBased,1200,31000,18988,3705,0
MutexBased,1300,31000,31000,5581,1
MutexBased,1300,31000,28054,3585,0
MutexBased,1400,31000,31000,4974,1
MutexBased,1400,31000,29968,4655,0
MutexBased,1500,31000,31000,4491,1
MutexBased,1500,31000,24393,3749,0
MutexBased,1600,31000,31000,4697,1
MutexBased,1600,31000,27869,5197,0
MutexBased,1700,31000,31000,4273,1
MutexBased,1700,31000,17723,2597,0
MutexBased,1800,31000,31000,5383,1
MutexBased,1800,31000,28424,4304,0
MutexBased,1900,31000,31000,5417,1
MutexBased,1900,31000,30585,4325,0
MutexBased,2000,31000,31000,4788,1
MutexBased,2000,31000,31000,4598,0
MutexBased,100,32000,32000,7123,1
MutexBased,100,32000,13378,3065,0
MutexBased,200,32000,32000,4981,1
MutexBased,200,32000,26870,4537,0
MutexBased,300,32000,32000,6847,1
MutexBased,300,32000,26329,4409,0
MutexBased,400,32000,32000,5715,1
MutexBased,400,32000,9028,2953,0
MutexBased,500,32000,32000,5264,1
MutexBased,500,32000,27188,4119,0
MutexBased,600,32000,32000,5781,1
MutexBased,600,32000,20863,4323,0
MutexBased,700,32000,32000,8686,1
MutexBased,700,32000,28598,4657,0
MutexBased,800,32000,32000,8281,1
MutexBased,800,32000,21684,4932,0
MutexBased,900,32000,32000,6400,1
MutexBased,900,32000,21816,3240,0
MutexBased,1000,32000,32000,4859,1
MutexBased,1000,32000,32000,5247,0
MutexBased,1100,32000,32000,6023,1
MutexBased,1100,32000,27653,5533,0
MutexBased,1200,32000,32000,5055,1
MutexBased,1200,32000,16434,2964,0
MutexBased,1300,32000,32000,5687,1
MutexBased,1300,32000,17949,2806,0
MutexBased,1400,32000,32000,5001,1
MutexBased,1400,32000,28526,6646,0
MutexBased,1500,32000,32000,6080,1
MutexBased,1500,32000,7577,1451,0
MutexBased,1600,32000,32000,5363,1
MutexBased,1600,32000,10449,1904,0
MutexBased,1700,32000,32000,7258,1
MutexBased,1700,32000,15455,2226,0
MutexBased,1800,32000,32000,5079,1
MutexBased,1800,32000,12599,2982,0
MutexBased,1900,32000,32000,4798,1
MutexBased,1900,32000,28728,4467,0
MutexBased,2000,32000,32000,5143,1
MutexBased,2000,32000,32000,5762,0
MutexBased,100,33000,33000,6606,1
MutexBased,100,33000,8315,3525,0
MutexBased,200,33000,33000,8348,1
MutexBased,200,33000,16588,3737,0
MutexBased,300,33000,33000,5539,1
MutexBased,300,33000,27138,4301,0
MutexBased,400,33000,33000,5940,1
MutexBased,400,33000,30275,4913,0
MutexBased,500,33000,33000,10339,1
MutexBased,500,33000,8275,2759,0
MutexBased,600,33000,33000,5277,1
MutexBased,600,33000,28625,4395,0
MutexBased,700,33000,33000,7087,1
MutexBased,700,33000,24815,3784,0
MutexBased,800,33000,33000,5254,1
MutexBased,800,33000,20552,3202,0
MutexBased,900,33000,33000,5037,1
MutexBased,900,33000,17888,3568,0
MutexBased,1000,33000,33000,4502,1
MutexBased,1000,33000,30410,5101,0
MutexBased,1100,33000,33000,5269,1
MutexBased,1100,33000,14028,2462,0
MutexBased,1200,33000,33000,5512,1
MutexBased,1200,33000,27013,4640,0
MutexBased,1300,33000,33000,5238,1
MutexBased,1300,33000,33000,4702,0
MutexBased,1400,33000,33000,4935,1
MutexBased,1400,33000,7753,1836,0
MutexBased,1500,33000,33000,5166,1
MutexBased,1500,33000,33000,5594,0
MutexBased,1600,33000,33000,5392,1
MutexBased,1600,33000,18362,4189,0
MutexBased,1700,33000,33000,4175,1
MutexBased,1700,33000,33000,4211,0
MutexBased,1800,33000,33000,5932,1
MutexBased,1800,33000,32951,5999,0
MutexBased,1900,33000,33000,5160,1
MutexBased,1900,33000,26995,5491,0
MutexBased,2000,33000,33000,5584,1
MutexBased,2000,33000,29131,3986,0
MutexBased,100,34000,34000,6136,1
MutexBased,100,34000,20835,4040,0
MutexBased,200,34000,34000,6013,1
MutexBased,200,34000,29476,4812,0
MutexBased,300,34000,34000,5791,1
MutexBased,300,34000,17414,3906,0
MutexBased,400,34000,34000,6966,1
MutexBased,400,34000,26370,5082,0
MutexBased,500,34000,34000,6809,1
MutexBased,500,34000,33219,5072,0
